fpath,img,dist,ver,mos,ref_img
distorted_images/i09_15_2.bmp,I09,15,2,3.06061,reference_images/i09.bmp
distorted_images/i09_15_3.bmp,I09,15,3,3.25,reference_images/i09.bmp
distorted_images/i09_15_4.bmp,I09,15,4,3.59375,reference_images/i09.bmp
distorted_images/i09_15_5.bmp,I09,15,5,5.84848,reference_images/i09.bmp
distorted_images/i09_16_1.bmp,I09,16,1,6.06061,reference_images/i09.bmp
distorted_images/i09_16_2.bmp,I09,16,2,6.303030000000001,reference_images/i09.bmp
distorted_images/i09_16_3.bmp,I09,16,3,5.75,reference_images/i09.bmp
distorted_images/i09_16_4.bmp,I09,16,4,5.903230000000001,reference_images/i09.bmp
distorted_images/i09_16_5.bmp,I09,16,5,4.66667,reference_images/i09.bmp
distorted_images/i09_17_1.bmp,I09,17,1,5.8125,reference_images/i09.bmp
distorted_images/i09_17_2.bmp,I09,17,2,6.78788,reference_images/i09.bmp
distorted_images/i09_17_3.bmp,I09,17,3,4.78125,reference_images/i09.bmp
distorted_images/i09_17_4.bmp,I09,17,4,6.36364,reference_images/i09.bmp
distorted_images/i09_17_5.bmp,I09,17,5,3.60606,reference_images/i09.bmp
distorted_images/i09_18_1.bmp,I09,18,1,4.81818,reference_images/i09.bmp
distorted_images/i09_18_2.bmp,I09,18,2,4.303030000000001,reference_images/i09.bmp
distorted_images/i09_18_3.bmp,I09,18,3,4.06452,reference_images/i09.bmp
distorted_images/i09_18_4.bmp,I09,18,4,3.3125,reference_images/i09.bmp
distorted_images/i09_18_5.bmp,I09,18,5,3.15625,reference_images/i09.bmp
distorted_images/i09_19_1.bmp,I09,19,1,5.5,reference_images/i09.bmp
distorted_images/i09_19_2.bmp,I09,19,2,4.67742,reference_images/i09.bmp
distorted_images/i09_19_3.bmp,I09,19,3,4.51613,reference_images/i09.bmp
distorted_images/i09_19_4.bmp,I09,19,4,4.0625,reference_images/i09.bmp
distorted_images/i09_19_5.bmp,I09,19,5,3.48485,reference_images/i09.bmp
distorted_images/i09_20_1.bmp,I09,20,1,5.8125,reference_images/i09.bmp
distorted_images/i09_20_2.bmp,I09,20,2,5.66667,reference_images/i09.bmp
distorted_images/i09_20_3.bmp,I09,20,3,4.5,reference_images/i09.bmp
distorted_images/i09_20_4.bmp,I09,20,4,3.90909,reference_images/i09.bmp
distorted_images/i09_20_5.bmp,I09,20,5,2.90909,reference_images/i09.bmp
distorted_images/i09_21_1.bmp,I09,21,1,5.27273,reference_images/i09.bmp
distorted_images/i09_21_2.bmp,I09,21,2,4.8125,reference_images/i09.bmp
distorted_images/i09_21_3.bmp,I09,21,3,4.25,reference_images/i09.bmp
distorted_images/i09_21_4.bmp,I09,21,4,3.5,reference_images/i09.bmp
distorted_images/i09_21_5.bmp,I09,21,5,2.16129,reference_images/i09.bmp
distorted_images/i09_22_1.bmp,I09,22,1,5.71875,reference_images/i09.bmp
distorted_images/i09_22_2.bmp,I09,22,2,5.78788,reference_images/i09.bmp
distorted_images/i09_22_3.bmp,I09,22,3,5.5,reference_images/i09.bmp
distorted_images/i09_22_4.bmp,I09,22,4,4.09375,reference_images/i09.bmp
distorted_images/i09_22_5.bmp,I09,22,5,2.71875,reference_images/i09.bmp
distorted_images/i09_23_1.bmp,I09,23,1,6.25,reference_images/i09.bmp
distorted_images/i09_23_2.bmp,I09,23,2,6.28125,reference_images/i09.bmp
distorted_images/i09_23_3.bmp,I09,23,3,6.0303,reference_images/i09.bmp
distorted_images/i09_23_4.bmp,I09,23,4,4.8125,reference_images/i09.bmp
distorted_images/i09_23_5.bmp,I09,23,5,2.875,reference_images/i09.bmp
distorted_images/i09_24_1.bmp,I09,24,1,5.75,reference_images/i09.bmp
distorted_images/i09_24_2.bmp,I09,24,2,5.09375,reference_images/i09.bmp
distorted_images/i09_24_3.bmp,I09,24,3,3.75,reference_images/i09.bmp
distorted_images/i09_24_4.bmp,I09,24,4,2.0303,reference_images/i09.bmp
distorted_images/i09_24_5.bmp,I09,24,5,0.24241999999999997,reference_images/i09.bmp
distorted_images/i10_01_1.bmp,I10,01,1,5.71795,reference_images/i10.bmp
distorted_images/i10_01_2.bmp,I10,01,2,5.43243,reference_images/i10.bmp
distorted_images/i10_01_3.bmp,I10,01,3,4.74359,reference_images/i10.bmp
distorted_images/i10_01_4.bmp,I10,01,4,4.53846,reference_images/i10.bmp
distorted_images/i10_01_5.bmp,I10,01,5,3.8157900000000002,reference_images/i10.bmp
distorted_images/i10_02_1.bmp,I10,02,1,6.05405,reference_images/i10.bmp
distorted_images/i10_02_2.bmp,I10,02,2,5.83784,reference_images/i10.bmp
distorted_images/i10_02_3.bmp,I10,02,3,5.76923,reference_images/i10.bmp
distorted_images/i10_02_4.bmp,I10,02,4,5.52632,reference_images/i10.bmp
distorted_images/i10_02_5.bmp,I10,02,5,4.72973,reference_images/i10.bmp
distorted_images/i10_03_1.bmp,I10,03,1,5.05405,reference_images/i10.bmp
distorted_images/i10_03_2.bmp,I10,03,2,4.36111,reference_images/i10.bmp
distorted_images/i10_03_3.bmp,I10,03,3,4.02564,reference_images/i10.bmp
distorted_images/i10_03_4.bmp,I10,03,4,3.30769,reference_images/i10.bmp
distorted_images/i10_03_5.bmp,I10,03,5,2.92308,reference_images/i10.bmp
distorted_images/i10_04_1.bmp,I10,04,1,6.076919999999999,reference_images/i10.bmp
distorted_images/i10_04_2.bmp,I10,04,2,5.11111,reference_images/i10.bmp
distorted_images/i10_04_3.bmp,I10,04,3,5.15789,reference_images/i10.bmp
distorted_images/i10_04_4.bmp,I10,04,4,4.76923,reference_images/i10.bmp
distorted_images/i10_04_5.bmp,I10,04,5,4.23077,reference_images/i10.bmp
distorted_images/i10_05_1.bmp,I10,05,1,6.05128,reference_images/i10.bmp
distorted_images/i10_05_2.bmp,I10,05,2,5.7948699999999995,reference_images/i10.bmp
distorted_images/i10_05_3.bmp,I10,05,3,5.17949,reference_images/i10.bmp
distorted_images/i10_05_4.bmp,I10,05,4,4.3947400000000005,reference_images/i10.bmp
distorted_images/i10_05_5.bmp,I10,05,5,3.34211,reference_images/i10.bmp
distorted_images/i10_06_1.bmp,I10,06,1,5.15789,reference_images/i10.bmp
distorted_images/i10_06_2.bmp,I10,06,2,4.64865,reference_images/i10.bmp
distorted_images/i10_06_3.bmp,I10,06,3,4.57895,reference_images/i10.bmp
distorted_images/i10_06_4.bmp,I10,06,4,3.84211,reference_images/i10.bmp
distorted_images/i10_06_5.bmp,I10,06,5,3.40541,reference_images/i10.bmp
distorted_images/i10_07_1.bmp,I10,07,1,5.54054,reference_images/i10.bmp
distorted_images/i10_07_2.bmp,I10,07,2,5.02564,reference_images/i10.bmp
distorted_images/i10_07_3.bmp,I10,07,3,4.46154,reference_images/i10.bmp
distorted_images/i10_07_4.bmp,I10,07,4,4.0,reference_images/i10.bmp
distorted_images/i10_07_5.bmp,I10,07,5,3.0526299999999997,reference_images/i10.bmp
distorted_images/i10_08_1.bmp,I10,08,1,5.97368,reference_images/i10.bmp
distorted_images/i10_08_2.bmp,I10,08,2,5.30769,reference_images/i10.bmp
distorted_images/i10_08_3.bmp,I10,08,3,4.35135,reference_images/i10.bmp
distorted_images/i10_08_4.bmp,I10,08,4,3.5,reference_images/i10.bmp
distorted_images/i10_08_5.bmp,I10,08,5,2.78947,reference_images/i10.bmp
distorted_images/i10_09_1.bmp,I10,09,1,5.97436,reference_images/i10.bmp
distorted_images/i10_09_2.bmp,I10,09,2,5.69231,reference_images/i10.bmp
distorted_images/i10_09_3.bmp,I10,09,3,5.17949,reference_images/i10.bmp
distorted_images/i10_09_4.bmp,I10,09,4,3.8157900000000002,reference_images/i10.bmp
distorted_images/i10_09_5.bmp,I10,09,5,2.28205,reference_images/i10.bmp
distorted_images/i10_10_1.bmp,I10,10,1,5.8684199999999995,reference_images/i10.bmp
distorted_images/i10_10_2.bmp,I10,10,2,5.81579,reference_images/i10.bmp
distorted_images/i10_10_3.bmp,I10,10,3,5.2051300000000005,reference_images/i10.bmp
distorted_images/i10_10_4.bmp,I10,10,4,3.64103,reference_images/i10.bmp
distorted_images/i10_10_5.bmp,I10,10,5,2.4359,reference_images/i10.bmp
distorted_images/i10_11_1.bmp,I10,11,1,5.15385,reference_images/i10.bmp
distorted_images/i10_11_2.bmp,I10,11,2,4.46154,reference_images/i10.bmp
distorted_images/i10_11_3.bmp,I10,11,3,3.6153800000000005,reference_images/i10.bmp
distorted_images/i10_11_4.bmp,I10,11,4,2.1842099999999998,reference_images/i10.bmp
distorted_images/i10_11_5.bmp,I10,11,5,1.23684,reference_images/i10.bmp
distorted_images/i10_12_1.bmp,I10,12,1,4.76923,reference_images/i10.bmp
distorted_images/i10_12_2.bmp,I10,12,2,5.84211,reference_images/i10.bmp
distorted_images/i10_12_3.bmp,I10,12,3,4.923080000000001,reference_images/i10.bmp
distorted_images/i10_12_4.bmp,I10,12,4,4.052630000000001,reference_images/i10.bmp
distorted_images/i10_12_5.bmp,I10,12,5,2.6842099999999998,reference_images/i10.bmp
distorted_images/i10_13_1.bmp,I10,13,1,5.78947,reference_images/i10.bmp
distorted_images/i10_13_2.bmp,I10,13,2,3.92105,reference_images/i10.bmp
distorted_images/i10_13_3.bmp,I10,13,3,3.42105,reference_images/i10.bmp
distorted_images/i10_13_4.bmp,I10,13,4,2.6842099999999998,reference_images/i10.bmp
distorted_images/i10_13_5.bmp,I10,13,5,2.89744,reference_images/i10.bmp
distorted_images/i10_14_1.bmp,I10,14,1,5.82051,reference_images/i10.bmp
distorted_images/i10_14_2.bmp,I10,14,2,6.15385,reference_images/i10.bmp
distorted_images/i10_14_3.bmp,I10,14,3,5.552630000000001,reference_images/i10.bmp
distorted_images/i10_14_4.bmp,I10,14,4,4.27027,reference_images/i10.bmp
distorted_images/i10_14_5.bmp,I10,14,5,3.84211,reference_images/i10.bmp
distorted_images/i10_15_1.bmp,I10,15,1,3.07895,reference_images/i10.bmp
distorted_images/i10_15_2.bmp,I10,15,2,3.23077,reference_images/i10.bmp
distorted_images/i10_15_3.bmp,I10,15,3,3.6153800000000005,reference_images/i10.bmp
distorted_images/i10_15_4.bmp,I10,15,4,3.3684199999999995,reference_images/i10.bmp
distorted_images/i10_15_5.bmp,I10,15,5,4.17949,reference_images/i10.bmp
distorted_images/i10_16_1.bmp,I10,16,1,6.12821,reference_images/i10.bmp
distorted_images/i10_16_2.bmp,I10,16,2,6.1025599999999995,reference_images/i10.bmp
distorted_images/i10_16_3.bmp,I10,16,3,6.02564,reference_images/i10.bmp
distorted_images/i10_16_4.bmp,I10,16,4,5.57895,reference_images/i10.bmp
distorted_images/i10_16_5.bmp,I10,16,5,5.12821,reference_images/i10.bmp
distorted_images/i10_17_1.bmp,I10,17,1,5.71053,reference_images/i10.bmp
distorted_images/i10_17_2.bmp,I10,17,2,6.589739999999999,reference_images/i10.bmp
distorted_images/i10_17_3.bmp,I10,17,3,4.56757,reference_images/i10.bmp
distorted_images/i10_17_4.bmp,I10,17,4,6.5641,reference_images/i10.bmp
distorted_images/i10_17_5.bmp,I10,17,5,3.69231,reference_images/i10.bmp
distorted_images/i10_18_1.bmp,I10,18,1,4.51282,reference_images/i10.bmp
distorted_images/i10_18_2.bmp,I10,18,2,4.076919999999999,reference_images/i10.bmp
distorted_images/i10_18_3.bmp,I10,18,3,3.82051,reference_images/i10.bmp
distorted_images/i10_18_4.bmp,I10,18,4,3.6315800000000005,reference_images/i10.bmp
distorted_images/i10_18_5.bmp,I10,18,5,3.3157900000000002,reference_images/i10.bmp
distorted_images/i10_19_1.bmp,I10,19,1,5.57895,reference_images/i10.bmp
distorted_images/i10_19_2.bmp,I10,19,2,5.42105,reference_images/i10.bmp
distorted_images/i10_19_3.bmp,I10,19,3,4.675680000000001,reference_images/i10.bmp
distorted_images/i10_19_4.bmp,I10,19,4,4.21622,reference_images/i10.bmp
distorted_images/i10_19_5.bmp,I10,19,5,3.8717900000000003,reference_images/i10.bmp
distorted_images/i10_20_1.bmp,I10,20,1,5.84615,reference_images/i10.bmp
distorted_images/i10_20_2.bmp,I10,20,2,5.38462,reference_images/i10.bmp
distorted_images/i10_20_3.bmp,I10,20,3,4.4359,reference_images/i10.bmp
distorted_images/i10_20_4.bmp,I10,20,4,3.57895,reference_images/i10.bmp
distorted_images/i10_20_5.bmp,I10,20,5,2.8648599999999997,reference_images/i10.bmp
distorted_images/i10_21_1.bmp,I10,21,1,5.5,reference_images/i10.bmp
distorted_images/i10_21_2.bmp,I10,21,2,5.17949,reference_images/i10.bmp
distorted_images/i10_21_3.bmp,I10,21,3,4.25641,reference_images/i10.bmp
distorted_images/i10_21_4.bmp,I10,21,4,3.7692300000000003,reference_images/i10.bmp
distorted_images/i10_21_5.bmp,I10,21,5,2.51282,reference_images/i10.bmp
distorted_images/i10_22_1.bmp,I10,22,1,5.97368,reference_images/i10.bmp
distorted_images/i10_22_2.bmp,I10,22,2,4.87179,reference_images/i10.bmp
distorted_images/i10_22_3.bmp,I10,22,3,4.48649,reference_images/i10.bmp
distorted_images/i10_22_4.bmp,I10,22,4,4.02778,reference_images/i10.bmp
distorted_images/i10_22_5.bmp,I10,22,5,3.25641,reference_images/i10.bmp
distorted_images/i10_23_1.bmp,I10,23,1,6.15385,reference_images/i10.bmp
distorted_images/i10_23_2.bmp,I10,23,2,5.94872,reference_images/i10.bmp
distorted_images/i10_23_3.bmp,I10,23,3,4.552630000000001,reference_images/i10.bmp
distorted_images/i10_23_4.bmp,I10,23,4,2.60526,reference_images/i10.bmp
distorted_images/i10_23_5.bmp,I10,23,5,1.44737,reference_images/i10.bmp
distorted_images/i10_24_1.bmp,I10,24,1,5.46154,reference_images/i10.bmp
distorted_images/i10_24_2.bmp,I10,24,2,4.78947,reference_images/i10.bmp
distorted_images/i10_24_3.bmp,I10,24,3,3.5128199999999996,reference_images/i10.bmp
distorted_images/i10_24_4.bmp,I10,24,4,1.86486,reference_images/i10.bmp
distorted_images/i10_24_5.bmp,I10,24,5,0.36841999999999997,reference_images/i10.bmp
distorted_images/i11_01_1.bmp,I11,01,1,5.54054,reference_images/i11.bmp
distorted_images/i11_01_2.bmp,I11,01,2,5.16216,reference_images/i11.bmp
distorted_images/i11_01_3.bmp,I11,01,3,5.35135,reference_images/i11.bmp
distorted_images/i11_01_4.bmp,I11,01,4,4.28571,reference_images/i11.bmp
distorted_images/i11_01_5.bmp,I11,01,5,3.86111,reference_images/i11.bmp
distorted_images/i11_02_1.bmp,I11,02,1,5.55556,reference_images/i11.bmp
distorted_images/i11_02_2.bmp,I11,02,2,5.8857099999999996,reference_images/i11.bmp
distorted_images/i11_02_3.bmp,I11,02,3,5.44444,reference_images/i11.bmp
distorted_images/i11_02_4.bmp,I11,02,4,5.19444,reference_images/i11.bmp
distorted_images/i11_02_5.bmp,I11,02,5,4.75,reference_images/i11.bmp
distorted_images/i11_03_1.bmp,I11,03,1,5.0,reference_images/i11.bmp
distorted_images/i11_03_2.bmp,I11,03,2,4.43243,reference_images/i11.bmp
distorted_images/i11_03_3.bmp,I11,03,3,3.8285699999999996,reference_images/i11.bmp
distorted_images/i11_03_4.bmp,I11,03,4,3.27027,reference_images/i11.bmp
distorted_images/i11_03_5.bmp,I11,03,5,2.91667,reference_images/i11.bmp
distorted_images/i11_04_1.bmp,I11,04,1,5.4705900000000005,reference_images/i11.bmp
distorted_images/i11_04_2.bmp,I11,04,2,5.62162,reference_images/i11.bmp
distorted_images/i11_04_3.bmp,I11,04,3,5.28571,reference_images/i11.bmp
distorted_images/i11_04_4.bmp,I11,04,4,5.19444,reference_images/i11.bmp
distorted_images/i11_04_5.bmp,I11,04,5,4.675680000000001,reference_images/i11.bmp
distorted_images/i11_05_1.bmp,I11,05,1,6.02703,reference_images/i11.bmp
distorted_images/i11_05_2.bmp,I11,05,2,5.80556,reference_images/i11.bmp
distorted_images/i11_05_3.bmp,I11,05,3,5.2973,reference_images/i11.bmp
distorted_images/i11_05_4.bmp,I11,05,4,4.19444,reference_images/i11.bmp
distorted_images/i11_05_5.bmp,I11,05,5,3.05556,reference_images/i11.bmp
distorted_images/i11_06_1.bmp,I11,06,1,4.69444,reference_images/i11.bmp
distorted_images/i11_06_2.bmp,I11,06,2,4.38889,reference_images/i11.bmp
distorted_images/i11_06_3.bmp,I11,06,3,3.9729699999999997,reference_images/i11.bmp
distorted_images/i11_06_4.bmp,I11,06,4,3.54054,reference_images/i11.bmp
distorted_images/i11_06_5.bmp,I11,06,5,3.02857,reference_images/i11.bmp
distorted_images/i11_07_1.bmp,I11,07,1,5.56757,reference_images/i11.bmp
distorted_images/i11_07_2.bmp,I11,07,2,4.8,reference_images/i11.bmp
distorted_images/i11_07_3.bmp,I11,07,3,4.52778,reference_images/i11.bmp
distorted_images/i11_07_4.bmp,I11,07,4,3.94118,reference_images/i11.bmp
distorted_images/i11_07_5.bmp,I11,07,5,2.75676,reference_images/i11.bmp
distorted_images/i11_08_1.bmp,I11,08,1,4.94286,reference_images/i11.bmp
distorted_images/i11_08_2.bmp,I11,08,2,4.57143,reference_images/i11.bmp
distorted_images/i11_08_3.bmp,I11,08,3,3.75676,reference_images/i11.bmp
distorted_images/i11_08_4.bmp,I11,08,4,2.8571400000000002,reference_images/i11.bmp
distorted_images/i11_08_5.bmp,I11,08,5,2.33333,reference_images/i11.bmp
distorted_images/i11_09_1.bmp,I11,09,1,5.81081,reference_images/i11.bmp
distorted_images/i11_09_2.bmp,I11,09,2,5.86486,reference_images/i11.bmp
distorted_images/i11_09_3.bmp,I11,09,3,4.66667,reference_images/i11.bmp
distorted_images/i11_09_4.bmp,I11,09,4,3.33333,reference_images/i11.bmp
distorted_images/i11_09_5.bmp,I11,09,5,1.97222,reference_images/i11.bmp
distorted_images/i11_10_1.bmp,I11,10,1,5.81081,reference_images/i11.bmp
distorted_images/i11_10_2.bmp,I11,10,2,5.64865,reference_images/i11.bmp
distorted_images/i11_10_3.bmp,I11,10,3,5.02778,reference_images/i11.bmp
distorted_images/i11_10_4.bmp,I11,10,4,3.4864900000000003,reference_images/i11.bmp
distorted_images/i11_10_5.bmp,I11,10,5,2.27027,reference_images/i11.bmp
distorted_images/i11_11_1.bmp,I11,11,1,5.86111,reference_images/i11.bmp
distorted_images/i11_11_2.bmp,I11,11,2,5.42857,reference_images/i11.bmp
distorted_images/i11_11_3.bmp,I11,11,3,4.47222,reference_images/i11.bmp
distorted_images/i11_11_4.bmp,I11,11,4,2.9142900000000003,reference_images/i11.bmp
distorted_images/i11_11_5.bmp,I11,11,5,0.9722200000000001,reference_images/i11.bmp
distorted_images/i11_12_1.bmp,I11,12,1,5.61111,reference_images/i11.bmp
distorted_images/i11_12_2.bmp,I11,12,2,5.97222,reference_images/i11.bmp
distorted_images/i11_12_3.bmp,I11,12,3,4.62162,reference_images/i11.bmp
distorted_images/i11_12_4.bmp,I11,12,4,3.7777800000000004,reference_images/i11.bmp
distorted_images/i11_12_5.bmp,I11,12,5,2.02778,reference_images/i11.bmp
distorted_images/i11_13_1.bmp,I11,13,1,4.08333,reference_images/i11.bmp
distorted_images/i11_13_2.bmp,I11,13,2,4.54054,reference_images/i11.bmp
distorted_images/i11_13_3.bmp,I11,13,3,3.25,reference_images/i11.bmp
distorted_images/i11_13_4.bmp,I11,13,4,2.75,reference_images/i11.bmp
distorted_images/i11_13_5.bmp,I11,13,5,2.27778,reference_images/i11.bmp
distorted_images/i11_14_1.bmp,I11,14,1,5.83333,reference_images/i11.bmp
distorted_images/i11_14_2.bmp,I11,14,2,5.45714,reference_images/i11.bmp
distorted_images/i11_14_3.bmp,I11,14,3,5.2973,reference_images/i11.bmp
distorted_images/i11_14_4.bmp,I11,14,4,5.16667,reference_images/i11.bmp
distorted_images/i11_14_5.bmp,I11,14,5,4.38889,reference_images/i11.bmp
distorted_images/i11_15_1.bmp,I11,15,1,3.18919,reference_images/i11.bmp
distorted_images/i11_15_2.bmp,I11,15,2,3.38889,reference_images/i11.bmp
distorted_images/i11_15_3.bmp,I11,15,3,3.5,reference_images/i11.bmp
distorted_images/i11_15_4.bmp,I11,15,4,3.6756800000000003,reference_images/i11.bmp
distorted_images/i11_15_5.bmp,I11,15,5,3.5,reference_images/i11.bmp
distorted_images/i11_16_1.bmp,I11,16,1,6.10811,reference_images/i11.bmp
distorted_images/i11_16_2.bmp,I11,16,2,5.91892,reference_images/i11.bmp
distorted_images/i11_16_3.bmp,I11,16,3,5.69444,reference_images/i11.bmp
distorted_images/i11_16_4.bmp,I11,16,4,4.94595,reference_images/i11.bmp
distorted_images/i11_16_5.bmp,I11,16,5,4.56757,reference_images/i11.bmp
distorted_images/i11_17_1.bmp,I11,17,1,5.59459,reference_images/i11.bmp
distorted_images/i11_17_2.bmp,I11,17,2,6.75,reference_images/i11.bmp
distorted_images/i11_17_3.bmp,I11,17,3,4.34286,reference_images/i11.bmp
distorted_images/i11_17_4.bmp,I11,17,4,6.837839999999999,reference_images/i11.bmp
distorted_images/i11_17_5.bmp,I11,17,5,3.21622,reference_images/i11.bmp
distorted_images/i11_18_1.bmp,I11,18,1,4.55556,reference_images/i11.bmp
distorted_images/i11_18_2.bmp,I11,18,2,4.27027,reference_images/i11.bmp
distorted_images/i11_18_3.bmp,I11,18,3,3.58333,reference_images/i11.bmp
distorted_images/i11_18_4.bmp,I11,18,4,3.44118,reference_images/i11.bmp
distorted_images/i11_18_5.bmp,I11,18,5,3.5135099999999997,reference_images/i11.bmp
distorted_images/i11_19_1.bmp,I11,19,1,5.64865,reference_images/i11.bmp
distorted_images/i11_19_2.bmp,I11,19,2,5.11111,reference_images/i11.bmp
distorted_images/i11_19_3.bmp,I11,19,3,4.64865,reference_images/i11.bmp
distorted_images/i11_19_4.bmp,I11,19,4,3.9714300000000002,reference_images/i11.bmp
distorted_images/i11_19_5.bmp,I11,19,5,3.6216199999999996,reference_images/i11.bmp
distorted_images/i11_20_1.bmp,I11,20,1,6.028569999999999,reference_images/i11.bmp
distorted_images/i11_20_2.bmp,I11,20,2,5.59459,reference_images/i11.bmp
distorted_images/i11_20_3.bmp,I11,20,3,5.35135,reference_images/i11.bmp
distorted_images/i11_20_4.bmp,I11,20,4,4.88889,reference_images/i11.bmp
distorted_images/i11_20_5.bmp,I11,20,5,3.63889,reference_images/i11.bmp
distorted_images/i11_21_1.bmp,I11,21,1,5.7027,reference_images/i11.bmp
distorted_images/i11_21_2.bmp,I11,21,2,5.41667,reference_images/i11.bmp
distorted_images/i11_21_3.bmp,I11,21,3,4.40541,reference_images/i11.bmp
distorted_images/i11_21_4.bmp,I11,21,4,3.86111,reference_images/i11.bmp
distorted_images/i11_21_5.bmp,I11,21,5,2.64865,reference_images/i11.bmp
distorted_images/i11_22_1.bmp,I11,22,1,5.56757,reference_images/i11.bmp
distorted_images/i11_22_2.bmp,I11,22,2,5.40541,reference_images/i11.bmp
distorted_images/i11_22_3.bmp,I11,22,3,4.89189,reference_images/i11.bmp
distorted_images/i11_22_4.bmp,I11,22,4,3.64865,reference_images/i11.bmp
