img,dist,ver,fpath,elo,ref_img
A0069,06,02,Distortion_2/A0069_06_02.bmp,1410.2102,Train_Ref/A0069.bmp
A0069,06,03,Distortion_2/A0069_06_03.bmp,1520.4274,Train_Ref/A0069.bmp
A0069,06,04,Distortion_2/A0069_06_04.bmp,1479.1629,Train_Ref/A0069.bmp
A0069,06,05,Distortion_2/A0069_06_05.bmp,1613.1332,Train_Ref/A0069.bmp
A0069,06,06,Distortion_2/A0069_06_06.bmp,1626.7366,Train_Ref/A0069.bmp
A0069,06,07,Distortion_2/A0069_06_07.bmp,1660.3459,Train_Ref/A0069.bmp
A0069,06,08,Distortion_2/A0069_06_08.bmp,1647.3548,Train_Ref/A0069.bmp
A0069,06,09,Distortion_2/A0069_06_09.bmp,1571.8928,Train_Ref/A0069.bmp
A0069,06,10,Distortion_2/A0069_06_10.bmp,1542.0482,Train_Ref/A0069.bmp
A0069,06,11,Distortion_2/A0069_06_11.bmp,1424.4537,Train_Ref/A0069.bmp
A0069,06,12,Distortion_2/A0069_06_12.bmp,1230.3512,Train_Ref/A0069.bmp
A0069,06,13,Distortion_2/A0069_06_13.bmp,1261.4016,Train_Ref/A0069.bmp
A0069,06,14,Distortion_2/A0069_06_14.bmp,1399.9525,Train_Ref/A0069.bmp
A0069,06,15,Distortion_2/A0069_06_15.bmp,1250.9196,Train_Ref/A0069.bmp
A0069,06,16,Distortion_2/A0069_06_16.bmp,1517.4128,Train_Ref/A0069.bmp
A0069,06,17,Distortion_2/A0069_06_17.bmp,1578.9460,Train_Ref/A0069.bmp
A0069,06,18,Distortion_2/A0069_06_18.bmp,1642.0892,Train_Ref/A0069.bmp
A0069,06,19,Distortion_2/A0069_06_19.bmp,1407.7876,Train_Ref/A0069.bmp
A0069,06,20,Distortion_2/A0069_06_20.bmp,1351.0341,Train_Ref/A0069.bmp
A0069,06,21,Distortion_2/A0069_06_21.bmp,1359.8435,Train_Ref/A0069.bmp
A0069,06,22,Distortion_2/A0069_06_22.bmp,1598.3596,Train_Ref/A0069.bmp
A0069,06,23,Distortion_2/A0069_06_23.bmp,1597.5841,Train_Ref/A0069.bmp
A0069,06,24,Distortion_2/A0069_06_24.bmp,1674.3834,Train_Ref/A0069.bmp
A0069,06,25,Distortion_2/A0069_06_25.bmp,1478.3558,Train_Ref/A0069.bmp
A0069,06,26,Distortion_2/A0069_06_26.bmp,1498.6933,Train_Ref/A0069.bmp
A0070,00,00,Distortion_2/A0070_00_00.bmp,1490.2501,Train_Ref/A0070.bmp
A0070,00,01,Distortion_2/A0070_00_01.bmp,1373.3437,Train_Ref/A0070.bmp
A0070,00,02,Distortion_2/A0070_00_02.bmp,1607.3968,Train_Ref/A0070.bmp
A0070,00,03,Distortion_2/A0070_00_03.bmp,1438.2936,Train_Ref/A0070.bmp
A0070,00,04,Distortion_2/A0070_00_04.bmp,1402.4538,Train_Ref/A0070.bmp
A0070,00,05,Distortion_2/A0070_00_05.bmp,1587.2187,Train_Ref/A0070.bmp
A0070,00,06,Distortion_2/A0070_00_06.bmp,1460.8595,Train_Ref/A0070.bmp
A0070,00,07,Distortion_2/A0070_00_07.bmp,1399.8694,Train_Ref/A0070.bmp
A0070,00,08,Distortion_2/A0070_00_08.bmp,1507.9339,Train_Ref/A0070.bmp
A0070,00,09,Distortion_2/A0070_00_09.bmp,1530.4403,Train_Ref/A0070.bmp
A0070,00,10,Distortion_2/A0070_00_10.bmp,1447.3234,Train_Ref/A0070.bmp
A0070,00,11,Distortion_2/A0070_00_11.bmp,1480.2401,Train_Ref/A0070.bmp
A0070,01,00,Distortion_2/A0070_01_00.bmp,1573.5436,Train_Ref/A0070.bmp
A0070,01,01,Distortion_2/A0070_01_01.bmp,1478.7488,Train_Ref/A0070.bmp
A0070,01,02,Distortion_2/A0070_01_02.bmp,1326.5419,Train_Ref/A0070.bmp
A0070,01,03,Distortion_2/A0070_01_03.bmp,1522.5837,Train_Ref/A0070.bmp
A0070,01,04,Distortion_2/A0070_01_04.bmp,1473.1211,Train_Ref/A0070.bmp
A0070,01,05,Distortion_2/A0070_01_05.bmp,1346.1259,Train_Ref/A0070.bmp
A0070,01,06,Distortion_2/A0070_01_06.bmp,1582.6582,Train_Ref/A0070.bmp
A0070,01,07,Distortion_2/A0070_01_07.bmp,1424.1488,Train_Ref/A0070.bmp
A0070,01,08,Distortion_2/A0070_01_08.bmp,1355.6881,Train_Ref/A0070.bmp
A0070,01,09,Distortion_2/A0070_01_09.bmp,1587.5351,Train_Ref/A0070.bmp
A0070,01,10,Distortion_2/A0070_01_10.bmp,1519.4678,Train_Ref/A0070.bmp
A0070,01,11,Distortion_2/A0070_01_11.bmp,1351.6769,Train_Ref/A0070.bmp
A0070,01,12,Distortion_2/A0070_01_12.bmp,1609.4832,Train_Ref/A0070.bmp
A0070,01,13,Distortion_2/A0070_01_13.bmp,1491.5858,Train_Ref/A0070.bmp
A0070,01,14,Distortion_2/A0070_01_14.bmp,1523.5956,Train_Ref/A0070.bmp
A0070,01,15,Distortion_2/A0070_01_15.bmp,1155.8184,Train_Ref/A0070.bmp
A0070,02,00,Distortion_2/A0070_02_00.bmp,1535.6788,Train_Ref/A0070.bmp
A0070,02,01,Distortion_2/A0070_02_01.bmp,1532.0892,Train_Ref/A0070.bmp
A0070,02,02,Distortion_2/A0070_02_02.bmp,1560.7909,Train_Ref/A0070.bmp
A0070,02,03,Distortion_2/A0070_02_03.bmp,1569.7409,Train_Ref/A0070.bmp
A0070,02,04,Distortion_2/A0070_02_04.bmp,1645.8974,Train_Ref/A0070.bmp
A0070,02,05,Distortion_2/A0070_02_05.bmp,1350.4616,Train_Ref/A0070.bmp
A0070,02,06,Distortion_2/A0070_02_06.bmp,1391.7776,Train_Ref/A0070.bmp
A0070,02,07,Distortion_2/A0070_02_07.bmp,1420.6355,Train_Ref/A0070.bmp
A0070,02,08,Distortion_2/A0070_02_08.bmp,1410.5238,Train_Ref/A0070.bmp
A0070,02,09,Distortion_2/A0070_02_09.bmp,1499.7250,Train_Ref/A0070.bmp
A0070,03,00,Distortion_2/A0070_03_00.bmp,1545.8549,Train_Ref/A0070.bmp
A0070,03,01,Distortion_2/A0070_03_01.bmp,1526.5026,Train_Ref/A0070.bmp
A0070,03,02,Distortion_2/A0070_03_02.bmp,1450.4985,Train_Ref/A0070.bmp
A0070,03,03,Distortion_2/A0070_03_03.bmp,1382.1904,Train_Ref/A0070.bmp
A0070,03,04,Distortion_2/A0070_03_04.bmp,1462.2637,Train_Ref/A0070.bmp
A0070,03,05,Distortion_2/A0070_03_05.bmp,1360.5862,Train_Ref/A0070.bmp
A0070,03,06,Distortion_2/A0070_03_06.bmp,1511.9767,Train_Ref/A0070.bmp
A0070,03,07,Distortion_2/A0070_03_07.bmp,1456.1778,Train_Ref/A0070.bmp
A0070,03,08,Distortion_2/A0070_03_08.bmp,1410.6490,Train_Ref/A0070.bmp
A0070,03,09,Distortion_2/A0070_03_09.bmp,1578.6894,Train_Ref/A0070.bmp
A0070,03,10,Distortion_2/A0070_03_10.bmp,1391.0858,Train_Ref/A0070.bmp
A0070,03,11,Distortion_2/A0070_03_11.bmp,1462.0701,Train_Ref/A0070.bmp
A0070,03,12,Distortion_2/A0070_03_12.bmp,1571.7790,Train_Ref/A0070.bmp
A0070,03,13,Distortion_2/A0070_03_13.bmp,1544.0077,Train_Ref/A0070.bmp
A0070,03,14,Distortion_2/A0070_03_14.bmp,1544.3783,Train_Ref/A0070.bmp
A0070,03,15,Distortion_2/A0070_03_15.bmp,1496.6710,Train_Ref/A0070.bmp
A0070,03,16,Distortion_2/A0070_03_16.bmp,1371.6313,Train_Ref/A0070.bmp
A0070,03,17,Distortion_2/A0070_03_17.bmp,1614.1995,Train_Ref/A0070.bmp
A0070,03,18,Distortion_2/A0070_03_18.bmp,1519.8582,Train_Ref/A0070.bmp
A0070,03,19,Distortion_2/A0070_03_19.bmp,1573.3883,Train_Ref/A0070.bmp
A0070,03,20,Distortion_2/A0070_03_20.bmp,1438.9291,Train_Ref/A0070.bmp
A0070,03,21,Distortion_2/A0070_03_21.bmp,1150.2679,Train_Ref/A0070.bmp
A0070,03,22,Distortion_2/A0070_03_22.bmp,1308.1132,Train_Ref/A0070.bmp
A0070,03,23,Distortion_2/A0070_03_23.bmp,1294.0644,Train_Ref/A0070.bmp
A0070,04,00,Distortion_2/A0070_04_00.bmp,1588.2696,Train_Ref/A0070.bmp
A0070,04,01,Distortion_2/A0070_04_01.bmp,1501.0330,Train_Ref/A0070.bmp
A0070,04,02,Distortion_2/A0070_04_02.bmp,1535.5390,Train_Ref/A0070.bmp
A0070,04,03,Distortion_2/A0070_04_03.bmp,1549.6884,Train_Ref/A0070.bmp
A0070,04,04,Distortion_2/A0070_04_04.bmp,1366.7971,Train_Ref/A0070.bmp
A0070,04,05,Distortion_2/A0070_04_05.bmp,1569.0324,Train_Ref/A0070.bmp
A0070,04,06,Distortion_2/A0070_04_06.bmp,1460.2488,Train_Ref/A0070.bmp
A0070,04,07,Distortion_2/A0070_04_07.bmp,1299.6805,Train_Ref/A0070.bmp
A0070,04,08,Distortion_2/A0070_04_08.bmp,1547.5073,Train_Ref/A0070.bmp
A0070,04,09,Distortion_2/A0070_04_09.bmp,1417.3732,Train_Ref/A0070.bmp
A0070,04,10,Distortion_2/A0070_04_10.bmp,1371.2519,Train_Ref/A0070.bmp
A0070,04,11,Distortion_2/A0070_04_11.bmp,1453.2426,Train_Ref/A0070.bmp
A0070,04,12,Distortion_2/A0070_04_12.bmp,1566.7331,Train_Ref/A0070.bmp
A0070,05,00,Distortion_2/A0070_05_00.bmp,1452.2144,Train_Ref/A0070.bmp
A0070,05,01,Distortion_2/A0070_05_01.bmp,1151.0394,Train_Ref/A0070.bmp
A0070,05,02,Distortion_2/A0070_05_02.bmp,1220.9250,Train_Ref/A0070.bmp
A0070,05,03,Distortion_2/A0070_05_03.bmp,1090.3388,Train_Ref/A0070.bmp
A0070,05,04,Distortion_2/A0070_05_04.bmp,1488.8986,Train_Ref/A0070.bmp
A0070,05,05,Distortion_2/A0070_05_05.bmp,1347.5641,Train_Ref/A0070.bmp
A0070,05,06,Distortion_2/A0070_05_06.bmp,1385.1515,Train_Ref/A0070.bmp
A0070,05,07,Distortion_2/A0070_05_07.bmp,1246.6322,Train_Ref/A0070.bmp
A0070,05,08,Distortion_2/A0070_05_08.bmp,1209.0914,Train_Ref/A0070.bmp
A0070,05,09,Distortion_2/A0070_05_09.bmp,1384.8648,Train_Ref/A0070.bmp
A0070,05,10,Distortion_2/A0070_05_10.bmp,1468.0589,Train_Ref/A0070.bmp
A0070,05,11,Distortion_2/A0070_05_11.bmp,1433.8751,Train_Ref/A0070.bmp
A0070,05,12,Distortion_2/A0070_05_12.bmp,1473.7271,Train_Ref/A0070.bmp
A0070,05,13,Distortion_2/A0070_05_13.bmp,1259.5379,Train_Ref/A0070.bmp
A0070,06,00,Distortion_2/A0070_06_00.bmp,1398.9982,Train_Ref/A0070.bmp
A0070,06,01,Distortion_2/A0070_06_01.bmp,1411.9837,Train_Ref/A0070.bmp
A0070,06,02,Distortion_2/A0070_06_02.bmp,1375.9858,Train_Ref/A0070.bmp
A0070,06,03,Distortion_2/A0070_06_03.bmp,1406.2498,Train_Ref/A0070.bmp
A0070,06,04,Distortion_2/A0070_06_04.bmp,1457.9854,Train_Ref/A0070.bmp
A0070,06,05,Distortion_2/A0070_06_05.bmp,1564.7254,Train_Ref/A0070.bmp
A0070,06,06,Distortion_2/A0070_06_06.bmp,1543.8305,Train_Ref/A0070.bmp
A0070,06,07,Distortion_2/A0070_06_07.bmp,1578.6413,Train_Ref/A0070.bmp
A0070,06,08,Distortion_2/A0070_06_08.bmp,1496.3355,Train_Ref/A0070.bmp
A0070,06,09,Distortion_2/A0070_06_09.bmp,1603.9299,Train_Ref/A0070.bmp
A0070,06,10,Distortion_2/A0070_06_10.bmp,1422.1499,Train_Ref/A0070.bmp
A0070,06,11,Distortion_2/A0070_06_11.bmp,1442.7335,Train_Ref/A0070.bmp
A0070,06,12,Distortion_2/A0070_06_12.bmp,1355.1948,Train_Ref/A0070.bmp
A0070,06,13,Distortion_2/A0070_06_13.bmp,1269.3315,Train_Ref/A0070.bmp
A0070,06,14,Distortion_2/A0070_06_14.bmp,1301.1602,Train_Ref/A0070.bmp
A0070,06,15,Distortion_2/A0070_06_15.bmp,1097.3658,Train_Ref/A0070.bmp
A0070,06,16,Distortion_2/A0070_06_16.bmp,1619.3561,Train_Ref/A0070.bmp
A0070,06,17,Distortion_2/A0070_06_17.bmp,1559.3611,Train_Ref/A0070.bmp
A0070,06,18,Distortion_2/A0070_06_18.bmp,1449.8139,Train_Ref/A0070.bmp
A0070,06,19,Distortion_2/A0070_06_19.bmp,1547.7861,Train_Ref/A0070.bmp
A0070,06,20,Distortion_2/A0070_06_20.bmp,1389.1856,Train_Ref/A0070.bmp
A0070,06,21,Distortion_2/A0070_06_21.bmp,1342.9912,Train_Ref/A0070.bmp
A0070,06,22,Distortion_2/A0070_06_22.bmp,1458.1720,Train_Ref/A0070.bmp
A0070,06,23,Distortion_2/A0070_06_23.bmp,1586.1687,Train_Ref/A0070.bmp
A0070,06,24,Distortion_2/A0070_06_24.bmp,1552.1642,Train_Ref/A0070.bmp
A0070,06,25,Distortion_2/A0070_06_25.bmp,1645.3433,Train_Ref/A0070.bmp
A0070,06,26,Distortion_2/A0070_06_26.bmp,1510.7742,Train_Ref/A0070.bmp
A0072,00,00,Distortion_2/A0072_00_00.bmp,1394.3057,Train_Ref/A0072.bmp
A0072,00,01,Distortion_2/A0072_00_01.bmp,1422.9390,Train_Ref/A0072.bmp
A0072,00,02,Distortion_2/A0072_00_02.bmp,1482.2292,Train_Ref/A0072.bmp
A0072,00,03,Distortion_2/A0072_00_03.bmp,1569.6121,Train_Ref/A0072.bmp
A0072,00,04,Distortion_2/A0072_00_04.bmp,1371.7466,Train_Ref/A0072.bmp
A0072,00,05,Distortion_2/A0072_00_05.bmp,1460.8413,Train_Ref/A0072.bmp
A0072,00,06,Distortion_2/A0072_00_06.bmp,1535.2813,Train_Ref/A0072.bmp
A0072,00,07,Distortion_2/A0072_00_07.bmp,1462.1036,Train_Ref/A0072.bmp
A0072,00,08,Distortion_2/A0072_00_08.bmp,1528.5607,Train_Ref/A0072.bmp
A0072,00,09,Distortion_2/A0072_00_09.bmp,1521.4495,Train_Ref/A0072.bmp
A0072,00,10,Distortion_2/A0072_00_10.bmp,1436.1659,Train_Ref/A0072.bmp
A0072,00,11,Distortion_2/A0072_00_11.bmp,1417.7108,Train_Ref/A0072.bmp
A0072,01,00,Distortion_2/A0072_01_00.bmp,1440.9855,Train_Ref/A0072.bmp
A0072,01,01,Distortion_2/A0072_01_01.bmp,1476.1214,Train_Ref/A0072.bmp
A0072,01,02,Distortion_2/A0072_01_02.bmp,1457.9166,Train_Ref/A0072.bmp
A0072,01,03,Distortion_2/A0072_01_03.bmp,1562.1808,Train_Ref/A0072.bmp
A0072,01,04,Distortion_2/A0072_01_04.bmp,1410.1513,Train_Ref/A0072.bmp
A0072,01,05,Distortion_2/A0072_01_05.bmp,1415.3902,Train_Ref/A0072.bmp
A0072,01,06,Distortion_2/A0072_01_06.bmp,1471.9395,Train_Ref/A0072.bmp
A0072,01,07,Distortion_2/A0072_01_07.bmp,1502.8569,Train_Ref/A0072.bmp
A0072,01,08,Distortion_2/A0072_01_08.bmp,1435.5636,Train_Ref/A0072.bmp
A0072,01,09,Distortion_2/A0072_01_09.bmp,1504.0723,Train_Ref/A0072.bmp
A0072,01,10,Distortion_2/A0072_01_10.bmp,1512.1434,Train_Ref/A0072.bmp
A0072,01,11,Distortion_2/A0072_01_11.bmp,1423.4419,Train_Ref/A0072.bmp
A0072,01,12,Distortion_2/A0072_01_12.bmp,1532.3674,Train_Ref/A0072.bmp
A0072,01,13,Distortion_2/A0072_01_13.bmp,1515.9312,Train_Ref/A0072.bmp
A0072,01,14,Distortion_2/A0072_01_14.bmp,1451.9854,Train_Ref/A0072.bmp
A0072,01,15,Distortion_2/A0072_01_15.bmp,1342.9333,Train_Ref/A0072.bmp
A0072,02,00,Distortion_2/A0072_02_00.bmp,1444.8371,Train_Ref/A0072.bmp
A0072,02,01,Distortion_2/A0072_02_01.bmp,1592.5396,Train_Ref/A0072.bmp
A0072,02,02,Distortion_2/A0072_02_02.bmp,1454.2475,Train_Ref/A0072.bmp
A0072,02,03,Distortion_2/A0072_02_03.bmp,1542.5294,Train_Ref/A0072.bmp
A0072,02,04,Distortion_2/A0072_02_04.bmp,1528.6441,Train_Ref/A0072.bmp
A0072,02,05,Distortion_2/A0072_02_05.bmp,1376.6981,Train_Ref/A0072.bmp
A0072,02,06,Distortion_2/A0072_02_06.bmp,1467.3985,Train_Ref/A0072.bmp
A0072,02,07,Distortion_2/A0072_02_07.bmp,1472.2235,Train_Ref/A0072.bmp
A0072,02,08,Distortion_2/A0072_02_08.bmp,1484.7176,Train_Ref/A0072.bmp
A0072,02,09,Distortion_2/A0072_02_09.bmp,1489.2603,Train_Ref/A0072.bmp
A0072,03,00,Distortion_2/A0072_03_00.bmp,1432.3370,Train_Ref/A0072.bmp
A0072,03,01,Distortion_2/A0072_03_01.bmp,1490.4201,Train_Ref/A0072.bmp
A0072,03,02,Distortion_2/A0072_03_02.bmp,1456.8608,Train_Ref/A0072.bmp
A0072,03,03,Distortion_2/A0072_03_03.bmp,1468.8144,Train_Ref/A0072.bmp
A0072,03,04,Distortion_2/A0072_03_04.bmp,1467.3805,Train_Ref/A0072.bmp
A0072,03,05,Distortion_2/A0072_03_05.bmp,1333.2618,Train_Ref/A0072.bmp
A0072,03,06,Distortion_2/A0072_03_06.bmp,1528.4654,Train_Ref/A0072.bmp
A0072,03,07,Distortion_2/A0072_03_07.bmp,1407.6008,Train_Ref/A0072.bmp
A0072,03,08,Distortion_2/A0072_03_08.bmp,1526.1366,Train_Ref/A0072.bmp
A0072,03,09,Distortion_2/A0072_03_09.bmp,1425.4423,Train_Ref/A0072.bmp
A0072,03,10,Distortion_2/A0072_03_10.bmp,1485.0739,Train_Ref/A0072.bmp
A0072,03,11,Distortion_2/A0072_03_11.bmp,1393.1958,Train_Ref/A0072.bmp
A0072,03,12,Distortion_2/A0072_03_12.bmp,1467.8003,Train_Ref/A0072.bmp
A0072,03,13,Distortion_2/A0072_03_13.bmp,1455.3714,Train_Ref/A0072.bmp
A0072,03,14,Distortion_2/A0072_03_14.bmp,1423.0648,Train_Ref/A0072.bmp
A0072,03,15,Distortion_2/A0072_03_15.bmp,1526.8201,Train_Ref/A0072.bmp
A0072,03,16,Distortion_2/A0072_03_16.bmp,1455.1642,Train_Ref/A0072.bmp
A0072,03,17,Distortion_2/A0072_03_17.bmp,1481.6123,Train_Ref/A0072.bmp
A0072,03,18,Distortion_2/A0072_03_18.bmp,1517.1324,Train_Ref/A0072.bmp
A0072,03,19,Distortion_2/A0072_03_19.bmp,1499.2164,Train_Ref/A0072.bmp
A0072,03,20,Distortion_2/A0072_03_20.bmp,1384.3916,Train_Ref/A0072.bmp
A0072,03,21,Distortion_2/A0072_03_21.bmp,1410.4205,Train_Ref/A0072.bmp
A0072,03,22,Distortion_2/A0072_03_22.bmp,1472.9099,Train_Ref/A0072.bmp
A0072,03,23,Distortion_2/A0072_03_23.bmp,1255.9987,Train_Ref/A0072.bmp
A0072,04,00,Distortion_2/A0072_04_00.bmp,1514.2597,Train_Ref/A0072.bmp
A0072,04,01,Distortion_2/A0072_04_01.bmp,1499.6291,Train_Ref/A0072.bmp
A0072,04,02,Distortion_2/A0072_04_02.bmp,1510.5097,Train_Ref/A0072.bmp
A0072,04,03,Distortion_2/A0072_04_03.bmp,1430.9689,Train_Ref/A0072.bmp
A0072,04,04,Distortion_2/A0072_04_04.bmp,1376.1711,Train_Ref/A0072.bmp
A0072,04,05,Distortion_2/A0072_04_05.bmp,1574.7764,Train_Ref/A0072.bmp
A0072,04,06,Distortion_2/A0072_04_06.bmp,1453.6955,Train_Ref/A0072.bmp
A0072,04,07,Distortion_2/A0072_04_07.bmp,1325.6027,Train_Ref/A0072.bmp
A0072,04,08,Distortion_2/A0072_04_08.bmp,1504.9283,Train_Ref/A0072.bmp
A0072,04,09,Distortion_2/A0072_04_09.bmp,1406.5743,Train_Ref/A0072.bmp
A0072,04,10,Distortion_2/A0072_04_10.bmp,1390.7435,Train_Ref/A0072.bmp
A0072,04,11,Distortion_2/A0072_04_11.bmp,1506.2917,Train_Ref/A0072.bmp
A0072,04,12,Distortion_2/A0072_04_12.bmp,1525.9088,Train_Ref/A0072.bmp
A0072,05,00,Distortion_2/A0072_05_00.bmp,1389.6538,Train_Ref/A0072.bmp
A0072,05,01,Distortion_2/A0072_05_01.bmp,1254.7702,Train_Ref/A0072.bmp
A0072,05,02,Distortion_2/A0072_05_02.bmp,1267.8814,Train_Ref/A0072.bmp
A0072,05,03,Distortion_2/A0072_05_03.bmp,1200.7183,Train_Ref/A0072.bmp
A0072,05,04,Distortion_2/A0072_05_04.bmp,1555.2521,Train_Ref/A0072.bmp
A0072,05,05,Distortion_2/A0072_05_05.bmp,1301.8214,Train_Ref/A0072.bmp
A0072,05,06,Distortion_2/A0072_05_06.bmp,1449.5477,Train_Ref/A0072.bmp
A0072,05,07,Distortion_2/A0072_05_07.bmp,1286.4440,Train_Ref/A0072.bmp
A0072,05,08,Distortion_2/A0072_05_08.bmp,1291.1070,Train_Ref/A0072.bmp
A0072,05,09,Distortion_2/A0072_05_09.bmp,1443.4165,Train_Ref/A0072.bmp
A0072,05,10,Distortion_2/A0072_05_10.bmp,1419.5973,Train_Ref/A0072.bmp
A0072,05,11,Distortion_2/A0072_05_11.bmp,1568.2065,Train_Ref/A0072.bmp
A0072,05,12,Distortion_2/A0072_05_12.bmp,1582.7656,Train_Ref/A0072.bmp
A0072,05,13,Distortion_2/A0072_05_13.bmp,1394.6708,Train_Ref/A0072.bmp
A0072,06,00,Distortion_2/A0072_06_00.bmp,1481.1097,Train_Ref/A0072.bmp
A0072,06,01,Distortion_2/A0072_06_01.bmp,1477.2884,Train_Ref/A0072.bmp
A0072,06,02,Distortion_2/A0072_06_02.bmp,1462.8041,Train_Ref/A0072.bmp
A0072,06,03,Distortion_2/A0072_06_03.bmp,1431.8049,Train_Ref/A0072.bmp
A0072,06,04,Distortion_2/A0072_06_04.bmp,1507.3667,Train_Ref/A0072.bmp
A0072,06,05,Distortion_2/A0072_06_05.bmp,1499.4442,Train_Ref/A0072.bmp
A0072,06,06,Distortion_2/A0072_06_06.bmp,1300.6854,Train_Ref/A0072.bmp
A0072,06,07,Distortion_2/A0072_06_07.bmp,1363.1955,Train_Ref/A0072.bmp
A0072,06,08,Distortion_2/A0072_06_08.bmp,1500.6082,Train_Ref/A0072.bmp
A0072,06,09,Distortion_2/A0072_06_09.bmp,1494.8255,Train_Ref/A0072.bmp
A0072,06,10,Distortion_2/A0072_06_10.bmp,1394.6859,Train_Ref/A0072.bmp
A0072,06,11,Distortion_2/A0072_06_11.bmp,1388.3788,Train_Ref/A0072.bmp
A0072,06,12,Distortion_2/A0072_06_12.bmp,1395.4446,Train_Ref/A0072.bmp
A0072,06,13,Distortion_2/A0072_06_13.bmp,1386.5021,Train_Ref/A0072.bmp
A0072,06,14,Distortion_2/A0072_06_14.bmp,1367.0622,Train_Ref/A0072.bmp
A0072,06,15,Distortion_2/A0072_06_15.bmp,1238.5307,Train_Ref/A0072.bmp
A0072,06,16,Distortion_2/A0072_06_16.bmp,1504.6674,Train_Ref/A0072.bmp
A0072,06,17,Distortion_2/A0072_06_17.bmp,1450.7997,Train_Ref/A0072.bmp
A0072,06,18,Distortion_2/A0072_06_18.bmp,1555.7291,Train_Ref/A0072.bmp
A0072,06,19,Distortion_2/A0072_06_19.bmp,1481.8645,Train_Ref/A0072.bmp
A0072,06,20,Distortion_2/A0072_06_20.bmp,1483.3247,Train_Ref/A0072.bmp
A0072,06,21,Distortion_2/A0072_06_21.bmp,1559.9907,Train_Ref/A0072.bmp
A0072,06,22,Distortion_2/A0072_06_22.bmp,1455.4591,Train_Ref/A0072.bmp
A0072,06,23,Distortion_2/A0072_06_23.bmp,1582.2819,Train_Ref/A0072.bmp
A0072,06,24,Distortion_2/A0072_06_24.bmp,1587.6953,Train_Ref/A0072.bmp
A0072,06,25,Distortion_2/A0072_06_25.bmp,1438.4192,Train_Ref/A0072.bmp
A0072,06,26,Distortion_2/A0072_06_26.bmp,1430.3622,Train_Ref/A0072.bmp
A0073,00,00,Distortion_2/A0073_00_00.bmp,1445.7585,Train_Ref/A0073.bmp
A0073,00,01,Distortion_2/A0073_00_01.bmp,1416.9691,Train_Ref/A0073.bmp
A0073,00,02,Distortion_2/A0073_00_02.bmp,1667.0809,Train_Ref/A0073.bmp
A0073,00,03,Distortion_2/A0073_00_03.bmp,1436.4814,Train_Ref/A0073.bmp
A0073,00,04,Distortion_2/A0073_00_04.bmp,1378.0984,Train_Ref/A0073.bmp
A0073,00,05,Distortion_2/A0073_00_05.bmp,1539.9717,Train_Ref/A0073.bmp
A0073,00,06,Distortion_2/A0073_00_06.bmp,1478.8891,Train_Ref/A0073.bmp
A0073,00,07,Distortion_2/A0073_00_07.bmp,1319.7197,Train_Ref/A0073.bmp
A0073,00,08,Distortion_2/A0073_00_08.bmp,1541.9122,Train_Ref/A0073.bmp
A0073,00,09,Distortion_2/A0073_00_09.bmp,1448.8107,Train_Ref/A0073.bmp
A0073,00,10,Distortion_2/A0073_00_10.bmp,1305.5797,Train_Ref/A0073.bmp
A0073,00,11,Distortion_2/A0073_00_11.bmp,1453.3162,Train_Ref/A0073.bmp
A0073,01,00,Distortion_2/A0073_01_00.bmp,1575.8240,Train_Ref/A0073.bmp
A0073,01,01,Distortion_2/A0073_01_01.bmp,1402.8961,Train_Ref/A0073.bmp
A0073,01,02,Distortion_2/A0073_01_02.bmp,1351.1319,Train_Ref/A0073.bmp
A0073,01,03,Distortion_2/A0073_01_03.bmp,1571.3726,Train_Ref/A0073.bmp
A0073,01,04,Distortion_2/A0073_01_04.bmp,1426.2669,Train_Ref/A0073.bmp
A0073,01,05,Distortion_2/A0073_01_05.bmp,1282.6791,Train_Ref/A0073.bmp
A0073,01,06,Distortion_2/A0073_01_06.bmp,1542.6496,Train_Ref/A0073.bmp
A0073,01,07,Distortion_2/A0073_01_07.bmp,1462.1947,Train_Ref/A0073.bmp
A0073,01,08,Distortion_2/A0073_01_08.bmp,1391.9704,Train_Ref/A0073.bmp
A0073,01,09,Distortion_2/A0073_01_09.bmp,1626.4665,Train_Ref/A0073.bmp
A0073,01,10,Distortion_2/A0073_01_10.bmp,1553.9841,Train_Ref/A0073.bmp
A0073,01,11,Distortion_2/A0073_01_11.bmp,1432.7221,Train_Ref/A0073.bmp
A0073,01,12,Distortion_2/A0073_01_12.bmp,1623.9222,Train_Ref/A0073.bmp
A0073,01,13,Distortion_2/A0073_01_13.bmp,1506.3158,Train_Ref/A0073.bmp
A0073,01,14,Distortion_2/A0073_01_14.bmp,1473.7076,Train_Ref/A0073.bmp
A0073,01,15,Distortion_2/A0073_01_15.bmp,1123.6568,Train_Ref/A0073.bmp
A0073,02,00,Distortion_2/A0073_02_00.bmp,1515.3200,Train_Ref/A0073.bmp
A0073,02,01,Distortion_2/A0073_02_01.bmp,1496.5737,Train_Ref/A0073.bmp
A0073,02,02,Distortion_2/A0073_02_02.bmp,1568.0505,Train_Ref/A0073.bmp
A0073,02,03,Distortion_2/A0073_02_03.bmp,1682.1426,Train_Ref/A0073.bmp
A0073,02,04,Distortion_2/A0073_02_04.bmp,1623.9469,Train_Ref/A0073.bmp
A0073,02,05,Distortion_2/A0073_02_05.bmp,1339.0216,Train_Ref/A0073.bmp
